3.34655,-1.2021
3.35468,-1.205
3.3628,-1.2028
3.37092,-1.2007
3.37904,-1.2016
3.38717,-1.2009
3.39529,-1.2091
3.40341,-1.2041
3.41153,-1.205
3.41966,-1.2014
3.42778,-1.2026
3.4359,-1.2048
3.44402,-1.2039
3.45215,-1.2062
3.46027,-1.2084
3.46839,-1.2051
3.47652,-1.207
3.48464,-1.2039
3.49276,-1.1988
3.50088,-1.2003
3.50901,-1.2033
3.51713,-1.2038
3.52525,-1.2017
3.53337,-1.2016
3.5415,-1.2012
3.54962,-1.2071
3.55774,-1.2051
3.56587,-1.2037
3.57399,-1.2024
3.58211,-1.2071
3.59023,-1.2069
3.59836,-1.209
3.60648,-1.2062
3.6146,-1.2035
3.62272,-1.2079
3.63085,-1.2039
3.63897,-1.2044
3.64709,-1.2004
3.65522,-1.2038
3.66334,-1.206
3.67146,-1.2053
3.67958,-1.2069
3.68771,-1.2082
3.69583,-1.2012
3.70395,-1.2039
3.71207,-1.2056
3.7202,-1.2053
3.72832,-1.2086
3.73644,-1.204
3.74456,-1.2066
3.75269,-1.2022
3.76081,-1.2034
3.76893,-1.2085
3.77706,-1.2086
3.78518,-1.2109
3.7933,-1.2047
3.80142,-1.21
3.80955,-1.206
3.81767,-1.2056
3.82579,-1.2052
3.83391,-1.2064
3.84204,-1.2074
3.85016,-1.2098
3.85828,-1.2037
3.86641,-1.204
3.87453,-1.2075
3.88265,-1.2102
3.89077,-1.2075
3.8989,-1.2041
3.90702,-1.2039
3.91514,-1.2009
3.92326,-1.2047
3.93139,-1.2052
3.93951,-1.2007
3.94763,-1.206
3.95575,-1.2081
3.96388,-1.2067
3.972,-1.205
3.98012,-1.2038
3.98825,-1.2025
3.99637,-1.2045
4.00449,-1.2061
4.01261,-1.2094
4.02074,-1.1999
4.02886,-1.2103
4.03698,-1.2055
4.0451,-1.2045
4.05323,-1.2113
4.06135,-1.2113
4.06947,-1.2044
4.0776,-1.2018
4.08572,-1.2052
4.09384,-1.206
4.10196,-1.2028
4.11009,-1.2068
4.11821,-1.2036
4.12633,-1.2054
4.13445,-1.2074
4.14258,-1.2084
4.1507,-1.2025
4.15882,-1.2029
4.16695,-1.198
4.17507,-1.2077
4.18319,-1.2063
4.19131,-1.2047
4.19944,-1.2011
4.20756,-1.207
4.21568,-1.2084
4.2238,-1.2051
4.23193,-1.2094
4.24005,-1.2063
4.24817,-1.2038
4.25629,-1.2021
4.26442,-1.2055
4.27254,-1.2057
4.28066,-1.2005
4.28879,-1.2046
4.29691,-1.2062
4.30503,-1.2003
4.31315,-1.2001
4.32128,-1.2047
4.3294,-1.1975
4.33752,-1.2016
4.34564,-1.2006
4.35377,-1.2012
4.36189,-1.2079
4.37001,-1.2064
4.37814,-1.2044
4.38626,-1.2019
4.39438,-1.1987
4.4025,-1.2063
4.41063,-1.2026
4.41875,-1.2065
4.42687,-1.2003
4.43499,-1.2028
4.44312,-1.2047
4.45124,-1.2038
4.45936,-1.2008
4.46749,-1.2008
4.47561,-1.1983
4.48373,-1.2024
4.49185,-1.1993
4.49998,-1.1979
4.5081,-1.2027
4.51622,-1.202
4.52434,-1.1968
4.53247,-1.2022
4.54059,-1.2013
4.54871,-1.2013
4.55683,-1.2071
4.56496,-1.2006
4.57308,-1.2004
4.5812,-1.1986
4.58933,-1.1982
4.59745,-1.203
4.60557,-1.2032
4.61369,-1.2014
4.62182,-1.1985
4.62994,-1.1989
4.63806,-1.2023
4.64618,-1.1968
4.65431,-1.2018
4.66243,-1.1941
4.67055,-1.1985
4.67868,-1.2023
4.6868,-1.2016
4.69492,-1.201
4.70304,-1.198
4.71117,-1.1994
4.71929,-1.2011
4.72741,-1.2012
4.73553,-1.2001
4.74366,-1.1946
4.75178,-1.2007
4.7599,-1.1993
4.76802,-1.1997
4.77615,-1.1988
4.78427,-1.1982
4.79239,-1.1969
4.80052,-1.1939
4.80864,-1.1949
4.81676,-1.1976
4.82488,-1.1949
4.83301,-1.1948
4.84113,-1.1987
4.84925,-1.1943
4.85737,-1.192
4.8655,-1.2034
4.87362,-1.1958
4.88174,-1.1981
4.88987,-1.1927
4.89799,-1.1964
4.90611,-1.1943
4.91423,-1.1963
4.92236,-1.1916
4.93048,-1.197
4.9386,-1.1927
4.94672,-1.1935
4.95485,-1.192
4.96297,-1.1931
4.97109,-1.1934
4.97922,-1.1909
4.98734,-1.1921
4.99546,-1.1923
5.00358,-1.1905
5.01171,-1.1927
5.01983,-1.1908
5.02795,-1.1961
5.03607,-1.1882
5.0442,-1.1949
5.05232,-1.1936
5.06044,-1.1884
5.06856,-1.1866
5.07669,-1.1869
5.08481,-1.1929
5.09293,-1.1896
5.10106,-1.1896
5.10918,-1.1917
5.1173,-1.1939
5.12542,-1.1883
5.13355,-1.1893
5.14167,-1.1887
5.14979,-1.1848
5.15791,-1.1868
5.16604,-1.1863
5.17416,-1.1916
5.18228,-1.1878
5.19041,-1.1875
5.19853,-1.1844
5.20665,-1.1883
5.21477,-1.1894
5.2229,-1.1861
5.23102,-1.1864
5.23914,-1.1884
5.24726,-1.1895
5.25539,-1.1881
5.26351,-1.1844
5.27163,-1.1884
5.27976,-1.1841
5.28788,-1.1869
5.296,-1.187
5.30412,-1.1872
5.31225,-1.1828
5.32037,-1.179
5.32849,-1.1796
5.33661,-1.1839
5.34474,-1.1859
5.35286,-1.1798
5.36098,-1.181
5.3691,-1.1825
5.37723,-1.178
5.38535,-1.1787
5.39347,-1.1833
5.4016,-1.1848
5.40972,-1.1847
5.41784,-1.1817
5.42596,-1.1777
5.43409,-1.1818
5.44221,-1.1798
5.45033,-1.1767
5.45845,-1.1779
5.46658,-1.1757
5.4747,-1.1751
5.48282,-1.1771
5.49095,-1.1747
5.49907,-1.1773
5.50719,-1.1767
5.51531,-1.1834
5.52344,-1.1753
5.53156,-1.1754
5.53968,-1.1779
5.5478,-1.1748
5.55593,-1.1742
5.56405,-1.1738
5.57217,-1.169
5.58029,-1.1764
5.58842,-1.1735
5.59654,-1.176
5.60466,-1.1732
5.61279,-1.1703
5.62091,-1.1668
5.62903,-1.1698
5.63715,-1.1702
5.64528,-1.1708
5.6534,-1.1727
5.66152,-1.1716
5.66964,-1.1718
5.67777,-1.1721
5.68589,-1.1698
5.69401,-1.1654
5.70214,-1.168
5.71026,-1.1651
5.71838,-1.169
5.7265,-1.1675
5.73463,-1.1671
5.74275,-1.1685
5.75087,-1.1653
5.75899,-1.1676
5.76712,-1.169
5.77524,-1.1608
5.78336,-1.1604
5.79149,-1.1628
5.79961,-1.1632
5.80773,-1.1606
5.81585,-1.1635
5.82398,-1.1585
5.8321,-1.1572
5.84022,-1.1589
5.84834,-1.1606
5.85647,-1.1597
5.86459,-1.1608
5.87271,-1.1577
5.88083,-1.1624
5.88896,-1.1592
5.89708,-1.1595
5.9052,-1.1552
5.91333,-1.1561
5.92145,-1.1618
5.92957,-1.1558
5.93769,-1.1602
5.94582,-1.1541
5.95394,-1.1544
5.96206,-1.1524
5.97018,-1.1523
5.97831,-1.1509
5.98643,-1.1521
5.99455,-1.1525
6.00268,-1.1542
6.0108,-1.1513
6.01892,-1.1545
6.02704,-1.1515
6.03517,-1.1507
6.04329,-1.15
6.05141,-1.1514
6.05953,-1.1466
6.06766,-1.1467
6.07578,-1.1489
6.0839,-1.1481
6.09202,-1.1475
6.10015,-1.1417
6.10827,-1.1424
6.11639,-1.1484
6.12452,-1.146
6.13264,-1.1431
6.14076,-1.1445
6.14888,-1.1431
6.15701,-1.1416
6.16513,-1.1466
6.17325,-1.1396
6.18137,-1.1437
6.1895,-1.1407
6.19762,-1.1388
6.20574,-1.1393
6.21387,-1.1444
6.22199,-1.1426
6.23011,-1.1364
6.23823,-1.1399
6.24636,-1.1417
6.25448,-1.1394
6.2626,-1.1328
6.27072,-1.1356
6.27885,-1.1333
6.28697,-1.1289
6.29509,-1.1311
6.30322,-1.1239
6.31134,-1.1302
6.31946,-1.1346
6.32758,-1.1309
6.33571,-1.1329
6.34383,-1.1386
6.35195,-1.128
6.36007,-1.1304
6.3682,-1.1327
6.37632,-1.1354
6.38444,-1.1259
6.39256,-1.1273
6.40069,-1.1247
6.40881,-1.1292
6.41693,-1.1296
6.42506,-1.1216
6.43318,-1.1216
6.4413,-1.1236
6.44942,-1.1222
6.45755,-1.1246
6.46567,-1.1187
6.47379,-1.1239
6.48191,-1.1231
6.49004,-1.1235
6.49816,-1.1233
6.50628,-1.117
6.51441,-1.1196
6.52253,-1.1259
6.53065,-1.1168
6.53877,-1.1188
6.5469,-1.1177
6.55502,-1.1144
6.56314,-1.1109
6.57126,-1.1164
6.57939,-1.1136
6.58751,-1.1107
6.59563,-1.1081
6.60376,-1.1093
6.61188,-1.1092
6.62,-1.1045
6.62812,-1.1092
6.63625,-1.1106
6.64437,-1.1104
6.65249,-1.1065
6.66061,-1.109
6.66874,-1.1069
6.67686,-1.1062
6.68498,-1.1054
6.6931,-1.1045
6.70123,-1.1015
6.70935,-1.0968
6.71747,-1.1042
6.7256,-1.1004
6.73372,-1.1016
6.74184,-1.098
6.74996,-1.0961
6.75809,-1.0925
6.76621,-1.1007
6.77433,-1.0957
6.78245,-1.0926
6.79058,-1.0915
6.7987,-1.0921
6.80682,-1.0967
6.81495,-1.0984
6.82307,-1.0899
6.83119,-1.0907
6.83931,-1.09
6.84744,-1.0926
6.85556,-1.0866
6.86368,-1.0883
6.8718,-1.0884
6.87993,-1.0875
6.88805,-1.0897
6.89617,-1.0858
6.90429,-1.0807
6.91242,-1.0834
6.92054,-1.081
6.92866,-1.0782
6.93679,-1.0736
6.94491,-1.0821
6.95303,-1.0769
6.96115,-1.0737
6.96928,-1.0743
6.9774,-1.075
6.98552,-1.0739
6.99364,-1.0782
7.00177,-1.0758
7.00989,-1.0631
7.01801,-1.0681
7.02614,-1.07
7.03426,-1.0661
7.04238,-1.0676
7.0505,-1.0659
7.05863,-1.0691
7.06675,-1.0641
7.07487,-1.0642
7.08299,-1.0624
7.09112,-1.0631
7.09924,-1.0603
7.10736,-1.0588
7.11549,-1.0615
7.12361,-1.056
7.13173,-1.0581
7.13985,-1.058
7.14798,-1.0641
7.1561,-1.0572
7.16422,-1.0511
7.17234,-1.0538
7.18047,-1.0489
7.18859,-1.0561
7.19671,-1.0494
7.20483,-1.0517
7.21296,-1.0487
7.22108,-1.0492
7.2292,-1.0448
7.23733,-1.0429
7.24545,-1.0478
7.25357,-1.0441
7.26169,-1.0424
7.26982,-1.045
7.27794,-1.0421
7.28606,-1.038
7.29418,-1.0397
7.30231,-1.0397
7.31043,-1.0404
7.31855,-1.0339
7.32668,-1.0356
7.3348,-1.0379
7.34292,-1.0303
7.35104,-1.03
7.35917,-1.0266
7.36729,-1.0262
7.37541,-1.0272
7.38353,-1.0256
7.39166,-1.0265
7.39978,-1.0268
7.4079,-1.0226
7.41603,-1.0279
7.42415,-1.0258
7.43227,-1.0244
7.44039,-1.0168
7.44852,-1.0204
7.45664,-1.0165
7.46476,-1.0169
7.47288,-1.0199
7.48101,-1.0121
7.48913,-1.0116
7.49725,-1.0096
7.50537,-1.0092
7.5135,-1.0056
7.52162,-1.0055
7.52974,-1.0046
7.53787,-1.0048
7.54599,-1.0038
7.55411,-0.9994
7.56223,-0.9945
7.57036,-0.9991
7.57848,-0.9987
7.5866,-0.9896
7.59472,-0.9949
7.60285,-0.9934
7.61097,-0.9928
7.61909,-0.9905
7.62722,-0.9922
7.63534,-0.9883
7.64346,-0.9902
7.65158,-0.9915
7.65971,-0.9865
7.66783,-0.9816
7.67595,-0.9866
7.68407,-0.9778
7.6922,-0.9782
7.70032,-0.9779
7.70844,-0.977
7.71656,-0.9756
7.72469,-0.9748
7.73281,-0.9687
7.74093,-0.974
7.74906,-0.9726
7.75718,-0.9682
7.7653,-0.9649
7.77342,-0.9655
7.78155,-0.9645
7.78967,-0.9613
7.79779,-0.9643
7.80591,-0.9621
7.81404,-0.9632
7.82216,-0.9613
7.83028,-0.9584
7.83841,-0.952
7.84653,-0.9572
7.85465,-0.9478
7.86277,-0.9514
7.8709,-0.9479
7.87902,-0.9485
7.88714,-0.9438
7.89526,-0.9405
7.90339,-0.9378
7.91151,-0.9343
7.91963,-0.9378
7.92776,-0.9373
7.93588,-0.9344
7.944,-0.9362
7.95212,-0.9347
7.96025,-0.9327
7.96837,-0.9279
7.97649,-0.926
7.98461,-0.9274
7.99274,-0.9238
8.00086,-0.9227
8.00898,-0.9219
8.0171,-0.9151
8.02523,-0.9176
8.03335,-0.9154
8.04147,-0.9106
8.0496,-0.9072
8.05772,-0.9088
8.06584,-0.9003
8.07396,-0.9064
8.08209,-0.9004
8.09021,-0.9022
8.09833,-0.8982
8.10645,-0.9017
8.11458,--
